date,New South Wales_Northern NSW,New South Wales_Western Sydney,South Australia_Eyre and Far North
2060-11-29,5.702223,5.838056,5.6980624
2060-11-30,5.856655,5.868142,5.85383
2060-12-01,5.611154,5.542305,5.588573
2060-12-02,5.378737,5.49391,5.350006
2060-12-03,4.38718,4.7837224,4.4036713
2060-12-04,4.9674253,5.015618,4.950741
2060-12-05,5.596379,5.68492,5.582593
2060-12-06,6.3548393,6.3856163,6.3196745
2060-12-07,6.157935,6.16222,6.1243043
2060-12-08,6.193772,6.2064033,6.1883087
2060-12-09,5.5572467,5.7371926,5.567771
2060-12-10,5.206757,5.333344,5.1669765
2060-12-11,5.5715637,5.5635796,5.56932
2060-12-12,5.5063977,5.4808564,5.503461
2060-12-13,5.552721,5.67719,5.551503
2060-12-14,5.160012,5.1837325,5.1383696
2060-12-15,6.3579555,6.458889,6.334864
2060-12-16,5.834798,6.006698,5.8261237
2060-12-17,6.647615,6.388485,6.5912104
2060-12-18,8.038376,7.956778,7.965372
2060-12-19,8.2713375,8.1816225,8.243876
2060-12-20,5.9816685,5.897493,5.956717
2060-12-21,5.3451767,5.526539,5.338298
2060-12-22,7.3315535,7.103512,7.307944
2060-12-23,5.4275184,5.7296424,5.4581532
2060-12-24,5.257733,5.3212714,5.2097607
2060-12-25,5.45143,5.556133,5.417544
2060-12-26,7.3264832,7.55379,7.326035
2060-12-27,5.712748,6.051079,5.7651324
2060-12-28,5.9439383,6.138347,5.9501605
2060-12-29,5.7245917,5.9085164,5.7272544
2060-12-30,6.461446,6.668433,6.446888
2060-12-31,5.8814,6.0247593,5.855443
2061-01-01,5.809147,5.745501,5.767318
2061-01-02,5.67287,5.844474,5.6884394
2061-01-03,5.1629033,5.3661685,5.2005143
2061-01-04,4.8233914,4.8786397,4.8058586
2061-01-05,5.6838064,5.773106,5.7028856
2061-01-06,5.9623065,6.132243,5.963403
2061-01-07,5.982951,6.223718,5.9944205
2061-01-08,6.5006614,6.6576395,6.5025973
2061-01-09,6.5461707,6.702046,6.5466776
2061-01-10,6.23604,6.37976,6.2356386
2061-01-11,6.659996,6.6965,6.643719
2061-01-12,6.509824,6.4884124,6.4778075
2061-01-13,6.1859617,6.1953926,6.1530066
2061-01-14,4.456732,4.608849,4.469115
2061-01-15,4.9979267,5.2409062,5.011499
2061-01-16,6.3413625,6.248218,6.294455
2061-01-17,5.0259547,5.06545,5.0240664
2061-01-18,5.2288246,5.41216,5.2222085
2061-01-19,5.988453,6.092499,5.9653993
2061-01-20,6.083176,6.271282,6.07097
2061-01-21,5.771107,5.957518,5.7767663
2061-01-22,6.2628503,6.357798,6.2355576
2061-01-23,6.087383,6.0122695,6.0538816
2061-01-24,5.630076,5.7371035,5.6273236
2061-01-25,5.8517385,5.736967,5.822108
2061-01-26,5.706828,5.650273,5.671623
2061-01-27,6.3308797,6.5729265,6.350567
2061-01-28,5.9628625,6.1943216,5.977459
2061-01-29,5.577946,5.7714496,5.547612
2061-01-30,5.587038,5.6880465,5.5701466
2061-01-31,5.9814415,6.1063128,5.964092
2061-02-01,5.7273436,5.7792087,5.7183127
2061-02-02,5.9299803,5.9806843,5.9232717
2061-02-03,5.7540584,5.8778915,5.76232
2061-02-04,6.8657136,6.7664757,6.842177
2061-02-05,9.468447,9.154196,9.43736
2061-02-06,5.2345643,5.564849,5.2711635
2061-02-07,5.510517,5.6511316,5.505162
2061-02-08,5.452449,5.5992255,5.4644694
2061-02-09,5.616385,5.720605,5.5912495
2061-02-10,5.876159,5.899673,5.818326
2061-02-11,5.4747677,5.4864836,5.4418902
2061-02-12,6.5417533,6.443715,6.481348
2061-02-13,5.87572,5.948247,5.8582096
2061-02-14,5.003991,5.175874,5.009964
2061-02-15,4.6978345,4.881729,4.690269
2061-02-16,4.775691,4.920964,4.754784
2061-02-17,5.0959206,5.2389545,5.063402
2061-02-18,5.342054,5.2346992,5.313095
2061-02-19,6.4278517,6.456509,6.39011
2061-02-20,7.6917715,7.8083363,7.7138677
2061-02-21,6.924263,7.2167487,6.9693522
2061-02-22,5.8913245,6.1802583,5.9295497
2061-02-23,5.0138474,5.1304817,5.024043
2061-02-24,4.669071,4.6423955,4.644603
2061-02-25,5.153959,5.1583376,5.12781
2061-02-26,5.0618834,5.092818,5.0547824
2061-02-27,5.7323446,5.8237314,5.723987
2061-02-28,6.907465,6.75761,6.8690643
2061-03-01,4.947886,5.051087,4.9470105
2061-03-02,5.0889993,5.0776753,5.069234
2061-03-03,6.3141246,6.2435946,6.3393345
2061-03-04,6.811632,7.1375866,6.865114
2061-03-05,6.141707,6.501881,6.177923
2061-03-06,5.608207,5.801581,5.609991
2061-03-07,5.6070404,5.6404486,5.5750403
2061-03-08,4.1804194,4.390059,4.1613345
2061-03-09,4.16669,4.3374896,4.160262
2061-03-10,3.9853723,4.1597376,3.9862733
2061-03-11,4.4447575,4.6318097,4.441428
2061-03-12,5.6238093,5.7349033,5.5830646
2061-03-13,6.495518,6.328652,6.435969
2061-03-14,4.203577,4.376214,4.191877
2061-03-15,4.6705613,4.559588,4.6389585
2061-03-16,4.344815,4.389061,4.3245764
2061-03-17,4.5072103,4.4153066,4.473555
2061-03-18,4.7839465,4.773851,4.758871
2061-03-19,5.4836655,5.5302134,5.462318
2061-03-20,4.1638284,4.3544726,4.141671
2061-03-21,4.393495,4.600804,4.3772597
2061-03-22,5.6188765,5.624585,5.575131
2061-03-23,6.10107,6.0441494,6.0584593
2061-03-24,5.9319286,6.0309052,5.907102
2061-03-25,6.681902,6.8088336,6.6784744
2061-03-26,5.8462343,6.097356,5.878823
2061-03-27,4.6397877,4.8132696,4.6519895
2061-03-28,4.896936,5.056812,4.896516
2061-03-29,5.1759467,5.174244,5.1179357
2061-03-30,5.312442,5.4185247,5.3137393
2061-03-31,5.731993,5.90048,5.7329383
2061-04-01,5.940038,5.997905,5.9174085
2061-04-02,4.970405,5.1451283,4.9763703
2061-04-03,6.217532,6.3117676,6.217194
2061-04-04,5.732938,5.919009,5.7662597
2061-04-05,5.529605,5.649602,5.540388
2061-04-06,5.5663614,5.7469683,5.5615377
2061-04-07,4.9288397,5.203111,4.937358
2061-04-08,5.1842346,5.344572,5.1448154
2061-04-09,5.24406,5.191963,5.22049
2061-04-10,4.768253,4.9524884,4.773878
2061-04-11,4.730296,4.6210203,4.698974
2061-04-12,4.1955957,4.1211796,4.1722918
2061-04-13,4.3403535,4.2519426,4.310889
2061-04-14,4.8187737,4.792716,4.783725
2061-04-15,5.6275697,5.6502957,5.622993
2061-04-16,4.979501,5.1302876,4.9917526
2061-04-17,4.7148438,4.9420776,4.7173896
2061-04-18,3.6745844,3.9000998,3.6708643
2061-04-19,3.9548168,4.06133,3.927698
2061-04-20,4.0520267,4.0182915,4.022068
2061-04-21,4.8139715,4.8075128,4.7946877
2061-04-22,3.4967887,3.7560596,3.5325098
2061-04-23,4.297949,4.4044027,4.299152
2061-04-24,5.051921,5.1968684,5.065536
2061-04-25,5.9158363,6.123358,5.936532
2061-04-26,6.2286625,6.485827,6.2504845
2061-04-27,5.492394,5.6807976,5.497469
2061-04-28,5.0246334,5.2597938,5.0690155
2061-04-29,4.2128153,4.3662524,4.238675
2061-04-30,3.653051,3.88853,3.688633
2061-05-01,2.9347372,3.0805259,2.9409156
2061-05-02,4.5683875,4.606899,4.5487075
2061-05-03,5.4523535,5.6378593,5.485468
2061-05-04,5.888627,6.0985475,5.9371805
2061-05-05,3.8497157,4.110275,3.9029331
2061-05-06,2.7908123,2.906897,2.7986195
2061-05-07,4.5509005,4.597955,4.5276885
2061-05-08,5.7384276,5.7080283,5.7130127
2061-05-09,5.6339254,5.8098364,5.6104403
2061-05-10,6.312213,6.388262,6.29332
2061-05-11,6.1771173,6.3565397,6.177573
2061-05-12,5.8201585,5.8510394,5.7778244
2061-05-13,5.893552,5.825121,5.879841
2061-05-14,3.8080966,4.028081,3.8421884
2061-05-15,3.4067283,3.5674925,3.4135416
2061-05-16,3.8045762,4.03185,3.8341818
2061-05-17,3.8074572,4.1607647,3.8502035
2061-05-18,3.698729,3.90313,3.7043812
2061-05-19,3.479311,3.7299159,3.4647777
2061-05-20,3.5653079,3.8114676,3.5364037
2061-05-21,5.1928935,5.3511405,5.139537
2061-05-22,6.030713,6.052077,5.993248
2061-05-23,7.348302,7.3007717,7.293129
2061-05-24,7.6394377,7.5938697,7.6036363
2061-05-25,4.937519,5.0715895,4.9593716
2061-05-26,3.505163,3.6202302,3.5180347
2061-05-27,3.7713642,3.8494895,3.797941
2061-05-28,4.2152557,4.247595,4.212113
2061-05-29,4.8489704,4.6577506,4.8252373
2061-05-30,4.9608254,5.0495834,4.961341
2061-05-31,5.6532946,5.8083806,5.692795
2061-06-01,5.0947385,5.4026294,5.160175
2061-06-02,3.5519183,3.7224612,3.5531743
2061-06-03,3.9810536,4.0340242,3.9540777
2061-06-04,4.363108,4.374952,4.326001
2061-06-05,4.0090504,4.019012,3.992383
2061-06-06,4.8030343,4.687079,4.754255
2061-06-07,5.752611,5.669635,5.7017436
2061-06-08,5.4727297,5.3909316,5.420184
2061-06-09,5.637524,5.540036,5.592281
2061-06-10,5.496448,5.4333067,5.485045
2061-06-11,5.7211404,5.7042,5.727162
2061-06-12,6.1093593,6.232235,6.131114
2061-06-13,6.723508,6.7200713,6.695505
2061-06-14,6.331806,6.1032486,6.262526
2061-06-15,5.9653616,6.13589,5.942887
2061-06-16,7.5173874,7.5824547,7.473399
2061-06-17,6.454557,6.3173604,6.4022784
2061-06-18,4.0256824,4.1515284,3.9864733
2061-06-19,6.0135665,5.8894114,5.933777
2061-06-20,7.307145,7.338769,7.2522335
2061-06-21,6.450634,6.4025807,6.4070487
2061-06-22,4.776252,4.683967,4.749534
2061-06-23,3.612047,3.786102,3.6089053
2061-06-24,4.1036015,4.416598,4.090761
2061-06-25,3.6580276,3.7863972,3.6425908
2061-06-26,4.0614543,4.2847013,4.078678
2061-06-27,5.198057,5.4275723,5.208505
2061-06-28,5.638487,5.9388046,5.666847
2061-06-29,5.3916583,5.8390884,5.435877
2061-06-30,4.9417987,5.233434,4.949106
2061-07-01,3.9498034,4.1503935,3.9610546
2061-07-02,4.672692,4.6426287,4.6160464
2061-07-03,7.753855,7.5850186,7.669107
2061-07-04,9.512687,9.173375,9.424711
2061-07-05,7.7394433,7.554378,7.678813
2061-07-06,7.139316,6.9993763,7.130988
2061-07-07,5.1336284,5.2835894,5.089055
2061-07-08,6.1466074,6.1631207,6.078887
2061-07-09,7.087546,7.103519,7.0389733
2061-07-10,5.1548147,5.121321,5.1402936
2061-07-11,3.6827357,3.7308652,3.680598
2061-07-12,4.484694,4.5722237,4.4515514
2061-07-13,5.213331,5.390982,5.227493
2061-07-14,5.380024,5.602849,5.389215
2061-07-15,3.7949347,4.094055,3.782505
2061-07-16,3.201927,3.432536,3.200395
2061-07-17,5.0017753,5.092261,4.975131
2061-07-18,7.783643,7.805284,7.7404833
2061-07-19,8.0688715,8.07872,8.019178
2061-07-20,6.557303,6.5891504,6.5692196
2061-07-21,5.877213,5.960741,5.9210167
2061-07-22,5.8182817,5.9632955,5.8533063
2061-07-23,3.857841,4.0308557,3.8563714
2061-07-24,3.8752208,3.9667408,3.8551342
2061-07-25,4.5995173,4.6281695,4.591674
2061-07-26,4.018995,4.179105,4.0280447
2061-07-27,4.0139074,4.2503653,4.028183
2061-07-28,3.6929085,3.999551,3.6865482
2061-07-29,3.6303387,3.8263628,3.6213105
2061-07-30,3.4602602,3.6971161,3.4425685
2061-07-31,3.74704,3.8787892,3.7212446
2061-08-01,3.6788502,3.927489,3.6647716
2061-08-02,3.8677242,4.075345,3.8448088
2061-08-03,4.188563,4.356207,4.1653996
2061-08-04,4.80049,4.885333,4.7651863
2061-08-05,4.4617248,4.5677094,4.436434
2061-08-06,4.6060266,4.7175817,4.60537
2061-08-07,5.019389,5.3148384,5.0208735
2061-08-08,4.988411,5.1189065,5.002917
2061-08-09,5.2808895,5.317653,5.2696342
2061-08-10,4.989383,4.9709077,4.9738665
2061-08-11,5.0317907,4.9786057,5.0319824
2061-08-12,3.1065395,3.285117,3.1376503
2061-08-13,3.623512,3.6319187,3.6058178
2061-08-14,3.2628777,3.4664218,3.2758923
2061-08-15,4.444208,4.632551,4.4133983
2061-08-16,6.964791,7.106107,6.9449844
2061-08-17,6.470018,6.625159,6.4703712
2061-08-18,7.284362,7.2492,7.2546825
2061-08-19,6.1980133,6.289279,6.228647
2061-08-20,6.3924975,6.6981645,6.4422183
2061-08-21,6.365213,6.822413,6.42396
2061-08-22,4.624923,5.070078,4.6746063
2061-08-23,4.854057,5.17433,4.9001746
2061-08-24,4.090543,4.3908815,4.0934896
2061-08-25,3.6719913,3.7602687,3.6652334
2061-08-26,4.0304804,4.26638,4.0500507
2061-08-27,3.9503222,4.155106,3.9581954
2061-08-28,4.350924,4.3184423,4.334641
2061-08-29,3.6074092,3.6518798,3.5915523
2061-08-30,3.7873533,3.8461447,3.777801
2061-08-31,4.5577683,4.653977,4.54534
2061-09-01,5.6017866,5.832075,5.615683
2061-09-02,5.347403,5.5265427,5.330446
2061-09-03,4.6869087,4.783946,4.668212
2061-09-04,5.204539,5.3188505,5.156996
2061-09-05,5.548744,5.5014415,5.500777
2061-09-06,4.51961,4.413189,4.49747
2061-09-07,5.5252485,5.688364,5.5272746
2061-09-08,7.7793593,7.876933,7.76586
2061-09-09,7.770308,7.7890162,7.7429137
2061-09-10,6.041576,6.044653,6.024399
2061-09-11,4.5252957,4.7295923,4.5491657
2061-09-12,5.1409507,5.157166,5.108176
2061-09-13,5.3607554,5.2538476,5.3212137
2061-09-14,3.9959123,4.074778,3.9854217
2061-09-15,4.7423887,4.7296453,4.712972
2061-09-16,4.8613772,5.066005,4.8211694
2061-09-17,6.434372,6.4126787,6.3825126
2061-09-18,6.6844826,6.737753,6.6279078
2061-09-19,8.336068,8.039076,8.314039
2061-09-20,4.940516,5.17605,4.943934
2061-09-21,5.8066607,5.9343514,5.7538943
2061-09-22,7.3397875,6.9113564,7.282575
2061-09-23,5.8876595,5.941019,5.8739486
2061-09-24,6.4426823,6.5735245,6.4745502
2061-09-25,5.6722326,5.972568,5.7270665
2061-09-26,5.6382217,5.7579546,5.62332
2061-09-27,7.2323227,7.2198205,7.1948028
2061-09-28,8.00912,8.008768,8.004516
2061-09-29,6.7957125,6.641609,6.725379
2061-09-30,7.8081245,7.9970713,7.784975
2061-10-01,7.4432726,7.5218906,7.433526
2061-10-02,6.126715,6.309092,6.1459866
2061-10-03,5.3014903,5.484122,5.313421
2061-10-04,4.1232204,4.1499534,4.119028
2061-10-05,3.5378094,3.6731591,3.5321887
2061-10-06,4.1561365,4.2881837,4.1314163
2061-10-07,4.6769204,4.797825,4.647333
2061-10-08,6.276644,6.1046705,6.2347755
2061-10-09,5.447552,5.3571935,5.410288
2061-10-10,4.876332,4.9101925,4.8743305
2061-10-11,4.8055315,4.7857523,4.784023
2061-10-12,5.1609015,5.235586,5.1304345
2061-10-13,5.2490625,5.3266897,5.208095
2061-10-14,5.4966,5.711624,5.4805427
2061-10-15,6.724169,6.6874933,6.735005
2061-10-16,6.5742097,6.872882,6.5990143
2061-10-17,5.424845,5.7119036,5.437132
2061-10-18,5.2902107,5.454931,5.2764935
2061-10-19,5.364031,5.4293833,5.3338976
2061-10-20,4.789128,4.7858796,4.7699485
2061-10-21,4.7348437,4.78754,4.7281213
2061-10-22,5.0268254,5.170832,5.005775
2061-10-23,5.8320227,5.9156384,5.8180017
2061-10-24,7.0104027,7.042257,6.996762
2061-10-25,5.7567377,5.9136214,5.7846823
2061-10-26,5.332244,5.6041822,5.363833
2061-10-27,5.3840756,5.4454355,5.3475666
2061-10-28,4.8524876,5.0835257,4.861781
2061-10-29,6.4201436,6.511634,6.4620166
2061-10-30,6.7330966,6.9808626,6.772222
2061-10-31,4.9898834,5.027852,4.9912076
2061-11-01,5.7854385,5.80207,5.780829
2061-11-02,5.1819243,5.3336196,5.182644
2061-11-03,5.0028353,5.0548306,4.9868717
2061-11-04,5.415962,5.544577,5.376896
2061-11-05,4.8839016,5.0255694,4.8931966
2061-11-06,4.916274,5.0783362,4.9329743
2061-11-07,5.4585934,5.5195465,5.4728003
2061-11-08,6.0149884,6.2378335,6.011795
2061-11-09,7.062036,7.045396,7.050488
2061-11-10,5.5273094,5.501758,5.53019
2061-11-11,5.0773115,5.111814,5.070354
2061-11-12,6.057118,6.2354894,6.0500894
2061-11-13,7.795176,7.8106837,7.7658625
2061-11-14,6.124096,6.187262,6.092408
2061-11-15,6.847277,6.8271213,6.826829
2061-11-16,4.2210593,4.45388,4.2031517
2061-11-17,5.0401053,5.1799335,5.009602
2061-11-18,5.7425003,5.8508387,5.731131
2061-11-19,6.7293496,6.6727624,6.7167606
2061-11-20,5.406842,5.4692135,5.41334
2061-11-21,6.6121006,6.780626,6.619796
2061-11-22,6.9581356,7.1042967,6.92235
2061-11-23,5.3507886,5.34694,5.312223
2061-11-24,6.249556,6.389125,6.2393184
2061-11-25,6.555994,6.539295,6.5481377
2061-11-26,6.0407743,5.950313,6.0109286
2061-11-27,5.6986437,5.731659,5.6560044
2061-11-28,6.5672073,6.594265,6.5130777
2061-11-29,7.2727504,7.2715807,7.247074
2061-11-30,6.7313457,6.9628477,6.7877297
2061-12-01,6.8686156,7.0972285,6.899386
2061-12-02,6.037837,6.211579,6.0150976
2061-12-03,7.54663,7.536922,7.53218
2061-12-04,6.9129267,7.038974,6.9076986
2061-12-05,5.491715,5.6993713,5.4955654
2061-12-06,4.6987953,4.878186,4.697382
2061-12-07,5.0815234,5.4306307,5.0965595
2061-12-08,4.8383713,4.9713073,4.845622
2061-12-09,4.851144,5.033937,4.843559
2061-12-10,5.3215256,5.4223723,5.314496
2061-12-11,5.629535,5.7747436,5.607822
2061-12-12,5.9385657,6.0490446,5.9087415
2061-12-13,5.8543763,5.9291615,5.8403234
2061-12-14,5.149627,5.27459,5.143527
2061-12-15,5.5295305,5.7348504,5.5341187
2061-12-16,5.6184354,5.8841887,5.631759
2061-12-17,5.777376,5.8484426,5.728904
2061-12-18,5.474031,5.512667,5.4728365
2061-12-19,5.464899,5.5890465,5.4556036
2061-12-20,5.5121694,5.6115127,5.490994
2061-12-21,4.9184675,5.134652,4.9262733
2061-12-22,5.3726463,5.6318254,5.386666
2061-12-23,5.641428,5.9057293,5.6601386
2061-12-24,6.491083,6.687228,6.4978085
2061-12-25,6.3625956,6.420385,6.33157
2061-12-26,6.826183,6.9548483,6.838883
2061-12-27,6.4235854,6.5963907,6.4658623
2061-12-28,6.319618,6.489941,6.34424
2061-12-29,5.9180946,6.1286774,5.947693
2061-12-30,5.111781,5.3696184,5.1337223
2061-12-31,5.4962053,5.712217,5.492678
2062-01-01,5.8931,6.0598283,5.8648014
2062-01-02,5.685764,5.8308005,5.658428
2062-01-03,7.670363,7.248516,7.616529
2062-01-04,6.349401,6.4609413,6.302399
2062-01-05,6.1952815,6.24979,6.1706405
2062-01-06,6.176956,6.270921,6.137227
2062-01-07,6.457468,6.744528,6.4606338
2062-01-08,5.7157893,5.8057837,5.7370543
2062-01-09,6.3834534,6.3809,6.363183
2062-01-10,8.515147,8.17372,8.468132
2062-01-11,6.2403646,6.4733815,6.2576175
2062-01-12,5.791988,5.850047,5.753521
2062-01-13,5.118211,5.301645,5.109943
2062-01-14,5.5521274,5.745817,5.566949
2062-01-15,6.7476153,6.981559,6.749583
2062-01-16,6.198586,6.39036,6.1863036
2062-01-17,4.9450493,5.0289197,4.933688
2062-01-18,5.793808,5.967607,5.8001833
2062-01-19,5.49713,5.6398244,5.51341
2062-01-20,5.946868,6.1110306,5.9514904
2062-01-21,6.590654,6.678662,6.5998034
2062-01-22,5.7009406,5.845214,5.6986675
2062-01-23,5.4824758,5.667327,5.4835606
2062-01-24,5.49799,5.8574615,5.507973
2062-01-25,5.476772,5.7124877,5.481605
2062-01-26,6.149202,6.324377,6.1512322
2062-01-27,5.457092,5.6521225,5.43711
2062-01-28,6.972324,6.8937345,6.933815
2062-01-29,7.2157383,7.1331453,7.177854
2062-01-30,6.41395,6.352391,6.385199
2062-01-31,5.4853635,5.655387,5.4616714
2062-02-01,5.3452864,5.5721903,5.3252983
2062-02-02,3.7519877,3.9788237,3.7461753
2062-02-03,4.9065433,4.993058,4.874201
2062-02-04,5.6867557,5.80014,5.638252
2062-02-05,5.9362416,5.7864447,5.8834763
2062-02-06,5.1447783,5.261181,5.1319222
2062-02-07,5.135918,5.2785335,5.1597743
2062-02-08,5.810845,6.0047493,5.8369565
2062-02-09,5.4356956,5.577724,5.4168334
2062-02-10,4.705663,4.9538608,4.707094
2062-02-11,4.2613897,4.358567,4.2549276
2062-02-12,4.249116,4.3671546,4.2450547
2062-02-13,5.335301,5.5979905,5.339198
2062-02-14,5.1599836,5.3659506,5.172039
2062-02-15,5.6110477,5.811268,5.6175275
2062-02-16,5.171678,5.445432,5.1629276
2062-02-17,4.380203,4.567581,4.3812065
2062-02-18,4.6919956,4.849054,4.686326
2062-02-19,5.930307,6.0876374,5.908899
2062-02-20,6.7162843,6.8936934,6.725851
2062-02-21,4.7420506,4.9569864,4.735251
2062-02-22,4.831508,5.0191283,4.810192
2062-02-23,5.522004,5.7011175,5.516638
2062-02-24,6.249682,6.407649,6.2344813
2062-02-25,5.29362,5.586528,5.2766204
2062-02-26,5.0236907,5.259776,5.0036745
2062-02-27,4.8285108,5.030067,4.827063
2062-02-28,5.1439853,5.390855,5.132506
2062-03-01,7.096054,7.1766987,7.0784655
2062-03-02,5.544859,5.6484284,5.55377
2062-03-03,5.6049986,5.782006,5.612492
2062-03-04,5.3841343,5.4755297,5.355433
2062-03-05,5.870974,6.0438304,5.9009986
2062-03-06,7.084087,7.3328876,7.1089892
2062-03-07,6.327121,6.4472847,6.331081
2062-03-08,5.071331,5.040787,5.046255
2062-03-09,4.839178,4.8063326,4.812168
2062-03-10,5.1964507,5.0992594,5.1776633
2062-03-11,4.6194854,4.7216444,4.613285
2062-03-12,4.852117,4.9384665,4.8371267
2062-03-13,5.2701645,5.41006,5.24919
2062-03-14,5.4266305,5.4764028,5.3812695
2062-03-15,5.219542,5.2386007,5.180016
2062-03-16,5.1004214,5.2171082,5.0669765
2062-03-17,5.7994027,5.925417,5.833441
2062-03-18,7.297656,7.5500946,7.337998
2062-03-19,6.8121433,7.0394864,6.8266873
2062-03-20,5.88422,6.238342,5.8896255
2062-03-21,6.306996,6.240217,6.2342873
2062-03-22,5.30996,5.466059,5.284557
2062-03-23,6.44501,6.434659,6.409726
2062-03-24,5.3630643,5.3233633,5.3638268
2062-03-25,4.487123,4.6737146,4.5012603
2062-03-26,4.491925,4.680356,4.486104
2062-03-27,4.981814,5.11473,4.973555
2062-03-28,4.3908906,4.594605,4.3959327
2062-03-29,4.333958,4.530693,4.339709
2062-03-30,4.378667,4.570448,4.3819304
2062-03-31,4.4965806,4.7939243,4.5187726
2062-04-01,4.0280633,4.314102,4.072767
2062-04-02,4.0000544,4.236307,4.0079913
2062-04-03,4.167457,4.4266667,4.1976857
2062-04-04,4.404424,4.495958,4.409492
2062-04-05,4.7701855,4.8901467,4.755305
2062-04-06,5.1557903,5.313681,5.1218057
2062-04-07,5.5181875,5.361714,5.4608207
2062-04-08,5.0107517,4.9803386,4.971937
2062-04-09,6.355348,6.341964,6.335248
2062-04-10,7.647996,7.8314743,7.663029
2062-04-11,6.4418936,6.497267,6.464503
2062-04-12,4.7750125,5.1825533,4.8324943
2062-04-13,4.41953,4.63312,4.432081
2062-04-14,3.9865088,4.2315063,3.9807785
2062-04-15,3.411679,3.5192685,3.4057455
2062-04-16,4.4594607,4.3188405,4.4234514
2062-04-17,4.5006456,4.338526,4.473622
2062-04-18,4.5995865,4.612051,4.582719
2062-04-19,4.106041,4.091089,4.082461
2062-04-20,4.056222,4.1952863,4.044018
2062-04-21,3.6493456,3.8316362,3.619881
2062-04-22,4.835687,4.8414154,4.7822766
2062-04-23,4.870441,4.8858256,4.849107
2062-04-24,6.540588,6.2337527,6.4674525
2062-04-25,6.4076777,6.2872634,6.3597875
2062-04-26,4.4424186,4.407785,4.4197474
2062-04-27,3.4190867,3.547703,3.4179657
2062-04-28,5.1827846,5.3203387,5.2168016
2062-04-29,6.184388,6.3203096,6.226546
2062-04-30,4.2990904,4.6494775,4.3361144
2062-05-01,4.460151,4.6676455,4.443502
2062-05-02,3.8805287,3.990911,3.8466663
2062-05-03,3.524075,3.5967877,3.5203717
2062-05-04,3.966442,4.0861936,3.985627
2062-05-05,4.4687934,4.5831456,4.456107
2062-05-06,3.7579875,3.7464478,3.7195609
2062-05-07,3.385055,3.5649679,3.370353
2062-05-08,3.6011758,3.857236,3.5857327
2062-05-09,3.1671789,3.3538182,3.1430213
2062-05-10,3.4888122,3.5070055,3.4663532
2062-05-11,4.247826,4.1749673,4.2271085
2062-05-12,5.513454,5.231766,5.4902105
2062-05-13,7.2931895,7.1125774,7.258534
2062-05-14,4.381319,4.36111,4.3857894
2062-05-15,3.9186032,3.9745235,3.9343934
2062-05-16,3.626339,3.8700109,3.655538
2062-05-17,3.2049565,3.406107,3.2166252
2062-05-18,3.0204258,3.223075,3.0182958
2062-05-19,3.384749,3.4806724,3.3670995
2062-05-20,3.5050342,3.6109834,3.4957988
2062-05-21,3.6714244,3.8175764,3.6520116
2062-05-22,3.9264543,3.9922774,3.8865159
2062-05-23,4.5030017,4.6889687,4.4506345
2062-05-24,5.145124,5.3264327,5.1223497
2062-05-25,6.5200057,6.4713974,6.4789567
2062-05-26,5.74534,5.6609607,5.7045403
2062-05-27,4.4270654,4.558371,4.465042
2062-05-28,5.158689,5.4499154,5.213385
2062-05-29,4.8195205,5.150444,4.8366804
2062-05-30,4.6352468,4.9599457,4.6611485
2062-05-31,4.0410595,4.3149076,4.060346
2062-06-01,3.424433,3.6588826,3.4253187
2062-06-02,3.5225294,3.6000614,3.4941065
